company_name,code,market
中期企债,160720,shenzhen
嘉实惠泽,160722,shenzhen
嘉实原油,160723,shenzhen
嘉实瑞享,160726,shenzhen
长盛同智,160805,shenzhen
长盛同庆,160806,shenzhen
长盛300,160807,shenzhen
长盛同辉,160809,shenzhen
长盛同丰,160810,shenzhen
长盛同益,160812,shenzhen
长盛同盛,160813,shenzhen
大成创新,160910,shenzhen
大成景丰,160915,shenzhen
优选LOF,160916,shenzhen
大成小盘,160918,shenzhen
大成产业,160919,shenzhen
多策略,160921,shenzhen
恒生中小,160922,shenzhen
恒指LOF,160924,shenzhen
中华300,160925,shenzhen
富国天惠,161005,shenzhen
富国天丰,161010,shenzhen
富国汇利,161014,shenzhen
富国天盈,161015,shenzhen
富国500,161017,shenzhen
富国天锋,161019,shenzhen
银行FG,161029,shenzhen
智能汽车,161033,shenzhen
医药增强,161035,shenzhen
娱乐增强,161036,shenzhen
高端制造,161037,shenzhen
成长量化,161038,shenzhen
富国1000,161039,shenzhen
易基岁丰,161115,shenzhen
易基黄金,161116,shenzhen
易基永旭,161117,shenzhen
易基综债,161119,shenzhen
香港小盘,161124,shenzhen
标普500,161125,shenzhen
标普医药,161126,shenzhen
标普生物,161127,shenzhen
标普科技,161128,shenzhen
原油基金,161129,shenzhen
纳指LOF,161130,shenzhen
易基配售,161131,shenzhen
易基科顺,161132,shenzhen
国投新兴,161210,shenzhen
国投金融,161211,shenzhen
国投消费,161213,shenzhen
双债A,161216,shenzhen
国投资源,161217,shenzhen
国投产业,161219,shenzhen
国投瑞利,161222,shenzhen
国投丝路,161224,shenzhen
国投瑞盈,161225,shenzhen
白银基金,161226,shenzhen
深证100,161227,shenzhen
国投中国,161229,shenzhen
丰利A类,161230,shenzhen
国投瑞盛,161232,shenzhen
国投瑞泰,161233,shenzhen
银河通利,161505,shenzhen
融通巨潮,161607,shenzhen
融通领先,161610,shenzhen
融通添利,161614,shenzhen
融通通福,161626,shenzhen
融通农业,161630,shenzhen
人工智能,161631,shenzhen
招商成长,161706,shenzhen
招商信用,161713,shenzhen
招商金砖,161714,shenzhen
大宗商品,161715,shenzhen
招商双债,161716,shenzhen
招商丰泰,161722,shenzhen
招商增荣,161727,shenzhen
招商配售,161728,shenzhen
银华内需,161810,shenzhen
银华300,161811,shenzhen
银华信用,161813,shenzhen
银华通胀,161815,shenzhen
银华纯债,161820,shenzhen
银华50A,161821,shenzhen
银华永兴,161823,shenzhen
恒生中企,161831,shenzhen
银华鑫锐,161834,shenzhen
银华惠丰,161835,shenzhen
万家优选,161903,shenzhen
万家红利,161907,shenzhen
万家添利,161908,shenzhen
万家强债,161911,shenzhen
社会责任,161912,shenzhen
长城久富,162006,shenzhen
持久增利,162105,shenzhen
元盛债券,162108,shenzhen
泰达效率,162207,shenzhen
泰达聚利,162215,shenzhen
海富100,162307,shenzhen
海富增利,162308,shenzhen
华宝油气,162411,shenzhen
新机遇,162414,shenzhen
美国消费,162415,shenzhen
香港本地,162416,shenzhen
国安双力,162510,shenzhen
景顺鼎益,162605,shenzhen
景顺资源,162607,shenzhen
广发小盘,162703,shenzhen
广发500L,162711,shenzhen
广发聚利,162712,shenzhen
广发聚源,162715,shenzhen
再融资,162717,shenzhen
广发鑫瑞,162718,shenzhen
广发石油,162719,shenzhen
长信医疗,163001,shenzhen
长信利鑫,163003,shenzhen
长信利众,163005,shenzhen
申万量化,163110,shenzhen
申万中小,163111,shenzhen
申万债券,163112,shenzhen
申万健康,163119,shenzhen
诺安油气,163208,shenzhen
诺安纯债,163210,shenzhen
大摩资源,163302,shenzhen
兴全趋势,163402,shenzhen
兴全300,163407,shenzhen
兴全绿色,163409,shenzhen
兴全轻资,163412,shenzhen
兴全模式,163415,shenzhen
兴全合宜,163417,shenzhen
天治核心,163503,shenzhen
中银中国,163801,shenzhen
中银信用,163819,shenzhen
中银300E,163821,shenzhen
中银盛利,163824,shenzhen
中银产债,163827,shenzhen
中海惠裕,163907,shenzhen
华富强债,164105,shenzhen
天弘深成,164205,shenzhen
天弘添利,164206,shenzhen
天弘丰利,164208,shenzhen
天弘同利,164210,shenzhen
新华惠鑫,164302,shenzhen
农业精选,164403,shenzhen
国富恒利,164509,shenzhen
信用增利,164606,shenzhen
添富贵金,164701,shenzhen
添富季红,164702,shenzhen
添富纯债,164703,shenzhen
添富恒生,164705,shenzhen
工银四季,164808,shenzhen
工银纯债,164810,shenzhen
政府债基,164812,shenzhen
工银双债,164814,shenzhen
原油LOF,164815,shenzhen
深成LOF,164823,shenzhen
印度基金,164824,shenzhen
交银添利,164902,shenzhen
中国互联,164906,shenzhen
建信300,165309,shenzhen
建信信用,165311,shenzhen
建信优势,165313,shenzhen
建信丰裕,165317,shenzhen
信诚深度,165508,shenzhen
信诚增强,165509,shenzhen
信诚四国,165510,shenzhen
信诚机遇,165512,shenzhen
信诚商品,165513,shenzhen
信诚周期,165516,shenzhen
信诚双盈,165517,shenzhen
基建工程,165525,shenzhen
信诚鼎利,165528,shenzhen
诺德双翼,165705,shenzhen
东吴100,165806,shenzhen
东吴鼎利,165807,shenzhen
中欧趋势,166001,shenzhen
中欧成长,166006,shenzhen
中欧互通,166007,shenzhen
中欧强债,166008,shenzhen
中欧动力,166009,shenzhen
中欧盛世,166011,shenzhen
中欧信用,166012,shenzhen
中欧纯债,166016,shenzhen
中欧瑞丰,166023,shenzhen
中欧恒利,166024,shenzhen
中欧远见,166025,shenzhen
信达鑫安,166105,shenzhen
增利C,166401,shenzhen
沪港深F,166402,shenzhen
民生增利,166902,shenzhen
民生添利,166904,shenzhen
平安鼎泰,167001,shenzhen
平安鼎越,167002,shenzhen
平安鼎弘,167003,shenzhen
安信宝利,167501,shenzhen
华宸300,167901,shenzhen
国寿精选,168002,shenzhen
九泰锐智,168101,shenzhen
九泰锐富,168102,shenzhen
九泰锐益,168103,shenzhen
九泰锐丰,168104,shenzhen
九泰泰富,168105,shenzhen
盈华A,168106,shenzhen
九泰锐诚,168108,shenzhen
东海祥龙,168301,shenzhen
红土精选,168401,shenzhen
东证睿丰,169101,shenzhen
东证睿阳,169102,shenzhen
东证睿轩,169103,shenzhen
东证睿满,169104,shenzhen
东证睿华,169105,shenzhen
东证创优,169106,shenzhen
浙商鼎盈,169201,shenzhen
财通500,169301,shenzhen
基金开元,184688,shenzhen
基金普惠,184689,shenzhen
基金同益,184690,shenzhen
基金景宏,184691,shenzhen
基金裕隆,184692,shenzhen
基金普丰,184693,shenzhen
基金景博,184695,shenzhen
基金裕华,184696,shenzhen
基金天元,184698,shenzhen
基金同盛,184699,shenzhen
基金鸿飞,184700,shenzhen
基金景福,184701,shenzhen
基金同智,184702,shenzhen
基金金盛,184703,shenzhen
基金裕泽,184705,shenzhen
基金天华,184706,shenzhen
基金兴科,184708,shenzhen
基金安久,184709,shenzhen
基金隆元,184710,shenzhen
基金普华,184711,shenzhen
基金科汇,184712,shenzhen
基金科翔,184713,shenzhen
基金兴安,184718,shenzhen
基金融鑫,184719,shenzhen
基金久富,184720,shenzhen
基金丰和,184721,shenzhen
基金久嘉,184722,shenzhen
基金鸿阳,184728,shenzhen
基金通宝,184738,shenzhen
鹏华前海,184801,shenzhen
万科B,200002,shenzhen
PT金田B,200003,shenzhen
深物业B,200011,shenzhen
南玻B,200012,shenzhen
*ST石化B,200013,shenzhen
PT中浩B,200015,shenzhen
深康佳B,200016,shenzhen
深中华B,200017,shenzhen
*ST神城B,200018,shenzhen
深粮B,200019,shenzhen
深华发B,200020,shenzhen
深赤湾B,200022,shenzhen
招商局B,200024,shenzhen
特力B,200025,shenzhen
飞亚达B,200026,shenzhen
一致B,200028,shenzhen
深深房B,200029,shenzhen
富奥B,200030,shenzhen
深南电B,200037,shenzhen
中集B,200039,shenzhen
*ST本实B,200041,shenzhen
深纺织B,200045,shenzhen
深基地B,200053,shenzhen
建车B,200054,shenzhen
方大B,200055,shenzhen
皇庭B,200056,shenzhen
*ST大洋B,200057,shenzhen
深赛格B,200058,shenzhen
山航B,200152,shenzhen
东沣B,200160,shenzhen
*ST舜喆B,200168,shenzhen
东旭B,200413,shenzhen
小天鹅B,200418,shenzhen
粤高速B,200429,shenzhen
宁通信B,200468,shenzhen
晨鸣B,200488,shenzhen
京粮B,200505,shenzhen
闽灿坤B,200512,shenzhen
丽珠B,200513,shenzhen
虹美菱B,200521,shenzhen
大冷B,200530,shenzhen
粤电力B,200539,shenzhen
粤照明B,200541,shenzhen
江铃B,200550,shenzhen
安道麦B,200553,shenzhen
苏常柴B,200570,shenzhen
苏威孚B,200581,shenzhen
古井贡B,200596,shenzhen
大东海B,200613,shenzhen
长安B,200625,shenzhen
瓦轴B,200706,shenzhen
京东方B,200725,shenzhen
鲁泰B,200726,shenzhen
本钢板B,200761,shenzhen
武锅B退,200770,shenzhen
杭汽轮B,200771,shenzhen
张裕B,200869,shenzhen
粤华包B,200986,shenzhen
中鲁B,200992,shenzhen
招港B,201872,shenzhen
特锐德,300001,shenzhen
神州泰岳,300002,shenzhen
乐普医疗,300003,shenzhen
南风股份,300004,shenzhen
探路者,300005,shenzhen
莱美药业,300006,shenzhen
汉威科技,300007,shenzhen
天海防务,300008,shenzhen
安科生物,300009,shenzhen
立思辰,300010,shenzhen
鼎汉技术,300011,shenzhen
华测检测,300012,shenzhen
新宁物流,300013,shenzhen
亿纬锂能,300014,shenzhen
爱尔眼科,300015,shenzhen
北陆药业,300016,shenzhen
网宿科技,300017,shenzhen
中元股份,300018,shenzhen
硅宝科技,300019,shenzhen
银江股份,300020,shenzhen
大禹节水,300021,shenzhen
吉峰科技,300022,shenzhen
宝德股份,300023,shenzhen
机器人,300024,shenzhen
华星创业,300025,shenzhen
红日药业,300026,shenzhen
华谊兄弟,300027,shenzhen
金亚科技,300028,shenzhen
天龙光电,300029,shenzhen
阳普医疗,300030,shenzhen
宝通科技,300031,shenzhen
金龙机电,300032,shenzhen
同花顺,300033,shenzhen
钢研高纳,300034,shenzhen
中科电气,300035,shenzhen
超图软件,300036,shenzhen
新宙邦,300037,shenzhen
数知科技,300038,shenzhen
上海凯宝,300039,shenzhen
九洲电气,300040,shenzhen
回天新材,300041,shenzhen
朗科科技,300042,shenzhen
星辉娱乐,300043,shenzhen
赛为智能,300044,shenzhen
华力创通,300045,shenzhen
台基股份,300046,shenzhen
天源迪科,300047,shenzhen
合康新能,300048,shenzhen
福瑞股份,300049,shenzhen
世纪鼎利,300050,shenzhen
三五互联,300051,shenzhen
中青宝,300052,shenzhen
欧比特,300053,shenzhen
鼎龙股份,300054,shenzhen
万邦达,300055,shenzhen
三维丝,300056,shenzhen
万顺新材,300057,shenzhen
蓝色光标,300058,shenzhen
东方财富,300059,shenzhen
康旗股份,300061,shenzhen
中能电气,300062,shenzhen
天龙集团,300063,shenzhen
豫金刚石,300064,shenzhen
海兰信,300065,shenzhen
三川智慧,300066,shenzhen
安诺其,300067,shenzhen
南都电源,300068,shenzhen
金利华电,300069,shenzhen
碧水源,300070,shenzhen
华谊嘉信,300071,shenzhen
三聚环保,300072,shenzhen
当升科技,300073,shenzhen
华平股份,300074,shenzhen
数字政通,300075,shenzhen
GQY视讯,300076,shenzhen
国民技术,300077,shenzhen
思创医惠,300078,shenzhen
数码科技,300079,shenzhen
易成新能,300080,shenzhen
恒信东方,300081,shenzhen
奥克股份,300082,shenzhen
劲胜智能,300083,shenzhen
海默科技,300084,shenzhen
银之杰,300085,shenzhen
康芝药业,300086,shenzhen
荃银高科,300087,shenzhen
长信科技,300088,shenzhen
文化长城,300089,shenzhen
盛运环保,300090,shenzhen
金通灵,300091,shenzhen
科新机电,300092,shenzhen
金刚玻璃,300093,shenzhen
国联水产,300094,shenzhen
华伍股份,300095,shenzhen
易联众,300096,shenzhen
智云股份,300097,shenzhen
高新兴,300098,shenzhen
精准信息,300099,shenzhen
双林股份,300100,shenzhen
振芯科技,300101,shenzhen
乾照光电,300102,shenzhen
达刚路机,300103,shenzhen
乐视网,300104,shenzhen
龙源技术,300105,shenzhen
西部牧业,300106,shenzhen
建新股份,300107,shenzhen
吉药控股,300108,shenzhen
新开源,300109,shenzhen
华仁药业,300110,shenzhen
向日葵,300111,shenzhen
万讯自控,300112,shenzhen
顺网科技,300113,shenzhen
中航电测,300114,shenzhen
长盈精密,300115,shenzhen
坚瑞沃能,300116,shenzhen
嘉寓股份,300117,shenzhen
东方日升,300118,shenzhen
瑞普生物,300119,shenzhen
经纬辉开,300120,shenzhen
阳谷华泰,300121,shenzhen
智飞生物,300122,shenzhen
亚光科技,300123,shenzhen
汇川技术,300124,shenzhen
易世达,300125,shenzhen
锐奇股份,300126,shenzhen
银河磁体,300127,shenzhen
锦富技术,300128,shenzhen
泰胜风能,300129,shenzhen
新国都,300130,shenzhen
英唐智控,300131,shenzhen
青松股份,300132,shenzhen
华策影视,300133,shenzhen
大富科技,300134,shenzhen
宝利国际,300135,shenzhen
信维通信,300136,shenzhen
先河环保,300137,shenzhen
晨光生物,300138,shenzhen
晓程科技,300139,shenzhen
中环装备,300140,shenzhen
和顺电气,300141,shenzhen
沃森生物,300142,shenzhen
盈康生命,300143,shenzhen
宋城演艺,300144,shenzhen
中金环境,300145,shenzhen
汤臣倍健,300146,shenzhen
香雪制药,300147,shenzhen
天舟文化,300148,shenzhen
量子生物,300149,shenzhen
世纪瑞尔,300150,shenzhen
昌红科技,300151,shenzhen
科融环境,300152,shenzhen
科泰电源,300153,shenzhen
瑞凌股份,300154,shenzhen
安居宝,300155,shenzhen
神雾环保,300156,shenzhen
恒泰艾普,300157,shenzhen
振东制药,300158,shenzhen
新研股份,300159,shenzhen
秀强股份,300160,shenzhen
华中数控,300161,shenzhen
雷曼光电,300162,shenzhen
先锋新材,300163,shenzhen
通源石油,300164,shenzhen
天瑞仪器,300165,shenzhen
东方国信,300166,shenzhen
迪威迅,300167,shenzhen
万达信息,300168,shenzhen
天晟新材,300169,shenzhen
汉得信息,300170,shenzhen
东富龙,300171,shenzhen
中电环保,300172,shenzhen
智慧松德,300173,shenzhen
元力股份,300174,shenzhen
朗源股份,300175,shenzhen
派生科技,300176,shenzhen
中海达,300177,shenzhen
腾邦国际,300178,shenzhen
四方达,300179,shenzhen
华峰超纤,300180,shenzhen
佐力药业,300181,shenzhen
捷成股份,300182,shenzhen
东软载波,300183,shenzhen
力源信息,300184,shenzhen
通裕重工,300185,shenzhen
大华农,300186,shenzhen
永清环保,300187,shenzhen
美亚柏科,300188,shenzhen
神农科技,300189,shenzhen
维尔利,300190,shenzhen
潜能恒信,300191,shenzhen
科斯伍德,300192,shenzhen
佳士科技,300193,shenzhen
福安药业,300194,shenzhen
长荣股份,300195,shenzhen
长海股份,300196,shenzhen
铁汉生态,300197,shenzhen
纳川股份,300198,shenzhen
翰宇药业,300199,shenzhen
高盟新材,300200,shenzhen
海伦哲,300201,shenzhen
聚龙股份,300202,shenzhen
聚光科技,300203,shenzhen
舒泰神,300204,shenzhen
天喻信息,300205,shenzhen
理邦仪器,300206,shenzhen
欣旺达,300207,shenzhen
青岛中程,300208,shenzhen
天泽信息,300209,shenzhen
森远股份,300210,shenzhen
亿通科技,300211,shenzhen
易华录,300212,shenzhen
佳讯飞鸿,300213,shenzhen
日科化学,300214,shenzhen
电科院,300215,shenzhen
千山药机,300216,shenzhen
东方电热,300217,shenzhen
安利股份,300218,shenzhen
鸿利智汇,300219,shenzhen
金运激光,300220,shenzhen
银禧科技,300221,shenzhen
科大智能,300222,shenzhen
北京君正,300223,shenzhen
正海磁材,300224,shenzhen
金力泰,300225,shenzhen
上海钢联,300226,shenzhen
光韵达,300227,shenzhen
富瑞特装,300228,shenzhen
拓尔思,300229,shenzhen
永利股份,300230,shenzhen
银信科技,300231,shenzhen
洲明科技,300232,shenzhen
金城医药,300233,shenzhen
开尔新材,300234,shenzhen
方直科技,300235,shenzhen
上海新阳,300236,shenzhen
美晨生态,300237,shenzhen
冠昊生物,300238,shenzhen
东宝生物,300239,shenzhen
飞力达,300240,shenzhen
瑞丰光电,300241,shenzhen
佳云科技,300242,shenzhen
瑞丰高材,300243,shenzhen
迪安诊断,300244,shenzhen
天玑科技,300245,shenzhen
宝莱特,300246,shenzhen
融捷健康,300247,shenzhen
新开普,300248,shenzhen
依米康,300249,shenzhen
初灵信息,300250,shenzhen
光线传媒,300251,shenzhen
金信诺,300252,shenzhen
卫宁健康,300253,shenzhen
仟源医药,300254,shenzhen
常山药业,300255,shenzhen
星星科技,300256,shenzhen
开山股份,300257,shenzhen
精锻科技,300258,shenzhen
新天科技,300259,shenzhen
新莱应材,300260,shenzhen
雅本化学,300261,shenzhen
巴安水务,300262,shenzhen
隆华科技,300263,shenzhen
佳创视讯,300264,shenzhen
通光线缆,300265,shenzhen
兴源环境,300266,shenzhen
尔康制药,300267,shenzhen
佳沃股份,300268,shenzhen
联建光电,300269,shenzhen
中威电子,300270,shenzhen
华宇软件,300271,shenzhen
开能健康,300272,shenzhen
和佳股份,300273,shenzhen
阳光电源,300274,shenzhen
梅安森,300275,shenzhen
三丰智能,300276,shenzhen
海联讯,300277,shenzhen
华昌达,300278,shenzhen
和晶科技,300279,shenzhen
紫天科技,300280,shenzhen
金明精机,300281,shenzhen
三盛教育,300282,shenzhen
温州宏丰,300283,shenzhen
苏交科,300284,shenzhen
国瓷材料,300285,shenzhen
安科瑞,300286,shenzhen
飞利信,300287,shenzhen
朗玛信息,300288,shenzhen
利德曼,300289,shenzhen
荣科科技,300290,shenzhen
华录百纳,300291,shenzhen
吴通控股,300292,shenzhen
蓝英装备,300293,shenzhen
博雅生物,300294,shenzhen
三六五网,300295,shenzhen
利亚德,300296,shenzhen
蓝盾股份,300297,shenzhen
三诺生物,300298,shenzhen
富春股份,300299,shenzhen
汉鼎宇佑,300300,shenzhen
长方集团,300301,shenzhen
同有科技,300302,shenzhen
聚飞光电,300303,shenzhen
云意电气,300304,shenzhen
裕兴股份,300305,shenzhen
远方信息,300306,shenzhen
慈星股份,300307,shenzhen
中际旭创,300308,shenzhen
吉艾科技,300309,shenzhen
宜通世纪,300310,shenzhen
任子行,300311,shenzhen
邦讯技术,300312,shenzhen
天山生物,300313,shenzhen
戴维医疗,300314,shenzhen
掌趣科技,300315,shenzhen
晶盛机电,300316,shenzhen
珈伟新能,300317,shenzhen
博晖创新,300318,shenzhen
麦捷科技,300319,shenzhen
海达股份,300320,shenzhen
同大股份,300321,shenzhen
硕贝德,300322,shenzhen
华灿光电,300323,shenzhen
旋极信息,300324,shenzhen
德威新材,300325,shenzhen
凯利泰,300326,shenzhen
中颖电子,300327,shenzhen
宜安科技,300328,shenzhen
海伦钢琴,300329,shenzhen
华虹计通,300330,shenzhen
苏大维格,300331,shenzhen
天壕环境,300332,shenzhen
兆日科技,300333,shenzhen
津膜科技,300334,shenzhen
迪森股份,300335,shenzhen
新文化,300336,shenzhen
银邦股份,300337,shenzhen
开元股份,300338,shenzhen
润和软件,300339,shenzhen
科恒股份,300340,shenzhen
麦克奥迪,300341,shenzhen
天银机电,300342,shenzhen
联创股份,300343,shenzhen
太空智造,300344,shenzhen
红宇新材,300345,shenzhen
南大光电,300346,shenzhen
泰格医药,300347,shenzhen
长亮科技,300348,shenzhen
金卡智能,300349,shenzhen
华鹏飞,300350,shenzhen
永贵电器,300351,shenzhen
北信源,300352,shenzhen
东土科技,300353,shenzhen
东华测试,300354,shenzhen
蒙草生态,300355,shenzhen
光一科技,300356,shenzhen
我武生物,300357,shenzhen
楚天科技,300358,shenzhen
全通教育,300359,shenzhen
炬华科技,300360,shenzhen
奥赛康,300361,shenzhen
天翔环境,300362,shenzhen
博腾股份,300363,shenzhen
中文在线,300364,shenzhen
恒华科技,300365,shenzhen
创意信息,300366,shenzhen
东方网力,300367,shenzhen
汇金股份,300368,shenzhen
绿盟科技,300369,shenzhen
安控科技,300370,shenzhen
汇中股份,300371,shenzhen
欣泰退,300372,shenzhen
扬杰科技,300373,shenzhen
恒通科技,300374,shenzhen
鹏翎股份,300375,shenzhen
易事特,300376,shenzhen
赢时胜,300377,shenzhen
鼎捷软件,300378,shenzhen
东方通,300379,shenzhen
安硕信息,300380,shenzhen
溢多利,300381,shenzhen
斯莱克,300382,shenzhen
光环新网,300383,shenzhen
三联虹普,300384,shenzhen
雪浪环境,300385,shenzhen
飞天诚信,300386,shenzhen
富邦股份,300387,shenzhen
国祯环保,300388,shenzhen
艾比森,300389,shenzhen
天华超净,300390,shenzhen
康跃科技,300391,shenzhen
腾信股份,300392,shenzhen
中来股份,300393,shenzhen
天孚通信,300394,shenzhen
菲利华,300395,shenzhen
迪瑞医疗,300396,shenzhen
天和防务,300397,shenzhen
飞凯材料,300398,shenzhen
京天利,300399,shenzhen
劲拓股份,300400,shenzhen
花园生物,300401,shenzhen
宝色股份,300402,shenzhen
汉宇集团,300403,shenzhen
博济医药,300404,shenzhen
科隆股份,300405,shenzhen
九强生物,300406,shenzhen
凯发电气,300407,shenzhen
三环集团,300408,shenzhen
道氏技术,300409,shenzhen
正业科技,300410,shenzhen
金盾股份,300411,shenzhen
迦南科技,300412,shenzhen
芒果超媒,300413,shenzhen
中光防雷,300414,shenzhen
伊之密,300415,shenzhen
苏试试验,300416,shenzhen
南华仪器,300417,shenzhen
昆仑万维,300418,shenzhen
浩丰科技,300419,shenzhen
五洋停车,300420,shenzhen
力星股份,300421,shenzhen
博世科,300422,shenzhen
鲁亿通,300423,shenzhen
航新科技,300424,shenzhen
环能科技,300425,shenzhen
唐德影视,300426,shenzhen
红相股份,300427,shenzhen
四通新材,300428,shenzhen
强力新材,300429,shenzhen
诚益通,300430,shenzhen
暴风集团,300431,shenzhen
富临精工,300432,shenzhen
蓝思科技,300433,shenzhen
金石东方,300434,shenzhen
中泰股份,300435,shenzhen
广生堂,300436,shenzhen
清水源,300437,shenzhen
鹏辉能源,300438,shenzhen
美康生物,300439,shenzhen
运达科技,300440,shenzhen
鲍斯股份,300441,shenzhen
普丽盛,300442,shenzhen
金雷股份,300443,shenzhen
双杰电气,300444,shenzhen
康斯特,300445,shenzhen
乐凯新材,300446,shenzhen
全信股份,300447,shenzhen
浩云科技,300448,shenzhen
汉邦高科,300449,shenzhen
先导智能,300450,shenzhen
创业慧康,300451,shenzhen
山河药辅,300452,shenzhen
三鑫医疗,300453,shenzhen
深信服,300454,shenzhen
康拓红外,300455,shenzhen
耐威科技,300456,shenzhen
赢合科技,300457,shenzhen
全志科技,300458,shenzhen
金科文化,300459,shenzhen
惠伦晶体,300460,shenzhen
田中精机,300461,shenzhen
华铭智能,300462,shenzhen
迈克生物,300463,shenzhen
星徽精密,300464,shenzhen
高伟达,300465,shenzhen
赛摩电气,300466,shenzhen
迅游科技,300467,shenzhen
四方精创,300468,shenzhen
信息发展,300469,shenzhen
日机密封,300470,shenzhen
厚普股份,300471,shenzhen
新元科技,300472,shenzhen
德尔股份,300473,shenzhen
景嘉微,300474,shenzhen
聚隆科技,300475,shenzhen
胜宏科技,300476,shenzhen
合纵科技,300477,shenzhen
杭州高新,300478,shenzhen
神思电子,300479,shenzhen
光力科技,300480,shenzhen
濮阳惠成,300481,shenzhen
万孚生物,300482,shenzhen
沃施股份,300483,shenzhen
蓝海华腾,300484,shenzhen
赛升药业,300485,shenzhen
东杰智能,300486,shenzhen
蓝晓科技,300487,shenzhen
恒锋工具,300488,shenzhen
中飞股份,300489,shenzhen
华自科技,300490,shenzhen
通合科技,300491,shenzhen
山鼎设计,300492,shenzhen
润欣科技,300493,shenzhen
盛天网络,300494,shenzhen
美尚生态,300495,shenzhen
中科创达,300496,shenzhen
富祥股份,300497,shenzhen
温氏股份,300498,shenzhen
高澜股份,300499,shenzhen
启迪设计,300500,shenzhen
海顺新材,300501,shenzhen
新易盛,300502,shenzhen
昊志机电,300503,shenzhen
天邑股份,300504,shenzhen
川金诺,300505,shenzhen
名家汇,300506,shenzhen
苏奥传感,300507,shenzhen
维宏股份,300508,shenzhen
新美星,300509,shenzhen
金冠股份,300510,shenzhen
雪榕生物,300511,shenzhen
中亚股份,300512,shenzhen
恒实科技,300513,shenzhen
友讯达,300514,shenzhen
三德科技,300515,shenzhen
久之洋,300516,shenzhen
海波重科,300517,shenzhen
盛讯达,300518,shenzhen
新光药业,300519,shenzhen
科大国创,300520,shenzhen
爱司凯,300521,shenzhen
世名科技,300522,shenzhen
辰安科技,300523,shenzhen
博思软件,300525,shenzhen
中潜股份,300526,shenzhen
中国应急,300527,shenzhen
幸福蓝海,300528,shenzhen
健帆生物,300529,shenzhen
达志科技,300530,shenzhen
优博讯,300531,shenzhen
今天国际,300532,shenzhen
冰川网络,300533,shenzhen
陇神戎发,300534,shenzhen
达威股份,300535,shenzhen
农尚环境,300536,shenzhen
广信材料,300537,shenzhen
同益股份,300538,shenzhen
横河模具,300539,shenzhen
深冷股份,300540,shenzhen
先进数通,300541,shenzhen
新晨科技,300542,shenzhen
朗科智能,300543,shenzhen
联得装备,300545,shenzhen
雄帝科技,300546,shenzhen
川环科技,300547,shenzhen
博创科技,300548,shenzhen
优德精密,300549,shenzhen
和仁科技,300550,shenzhen
古鳌科技,300551,shenzhen
万集科技,300552,shenzhen
集智股份,300553,shenzhen
三超新材,300554,shenzhen
路通视信,300555,shenzhen
丝路视觉,300556,shenzhen
理工光科,300557,shenzhen
贝达药业,300558,shenzhen
佳发教育,300559,shenzhen
中富通,300560,shenzhen
汇金科技,300561,shenzhen
乐心医疗,300562,shenzhen
神宇股份,300563,shenzhen
科信技术,300565,shenzhen
激智科技,300566,shenzhen
精测电子,300567,shenzhen
星源材质,300568,shenzhen
天能重工,300569,shenzhen
太辰光,300570,shenzhen
平治信息,300571,shenzhen
安车检测,300572,shenzhen
兴齐眼药,300573,shenzhen
中旗股份,300575,shenzhen
容大感光,300576,shenzhen
开润股份,300577,shenzhen
会畅通讯,300578,shenzhen
数字认证,300579,shenzhen
贝斯特,300580,shenzhen
晨曦航空,300581,shenzhen
英飞特,300582,shenzhen
赛托生物,300583,shenzhen
海辰药业,300584,shenzhen
奥联电子,300585,shenzhen
美联新材,300586,shenzhen
天铁股份,300587,shenzhen
熙菱信息,300588,shenzhen
江龙船艇,300589,shenzhen
移为通信,300590,shenzhen
万里马,300591,shenzhen
华凯创意,300592,shenzhen
新雷能,300593,shenzhen
朗进科技,300594,shenzhen
欧普康视,300595,shenzhen
利安隆,300596,shenzhen
吉大通信,300597,shenzhen
诚迈科技,300598,shenzhen
雄塑科技,300599,shenzhen
瑞特股份,300600,shenzhen
康泰生物,300601,shenzhen
飞荣达,300602,shenzhen
立昂技术,300603,shenzhen
长川科技,300604,shenzhen
恒锋信息,300605,shenzhen
金太阳,300606,shenzhen
拓斯达,300607,shenzhen
思特奇,300608,shenzhen
汇纳科技,300609,shenzhen
晨化股份,300610,shenzhen
美力科技,300611,shenzhen
宣亚国际,300612,shenzhen
富瀚微,300613,shenzhen
欣天科技,300615,shenzhen
尚品宅配,300616,shenzhen
安靠智电,300617,shenzhen
寒锐钴业,300618,shenzhen
金银河,300619,shenzhen
光库科技,300620,shenzhen
维业股份,300621,shenzhen
博士眼镜,300622,shenzhen
捷捷微电,300623,shenzhen
万兴科技,300624,shenzhen
三雄极光,300625,shenzhen
华瑞股份,300626,shenzhen
华测导航,300627,shenzhen
亿联网络,300628,shenzhen
新劲刚,300629,shenzhen
普利制药,300630,shenzhen
久吾高科,300631,shenzhen
光莆股份,300632,shenzhen
开立医疗,300633,shenzhen
彩讯股份,300634,shenzhen
达安股份,300635,shenzhen
同和药业,300636,shenzhen
扬帆新材,300637,shenzhen
广和通,300638,shenzhen
凯普生物,300639,shenzhen
德艺文创,300640,shenzhen
正丹股份,300641,shenzhen
透景生命,300642,shenzhen
万通智控,300643,shenzhen
南京聚隆,300644,shenzhen
正元智慧,300645,shenzhen
侨源气体,300646,shenzhen
超频三,300647,shenzhen
